"","TimePeriod","CV1","Value","Unit","Magnitude","Obs_Status","Dataset_ID","Year","YEMar"
"8643",2008-03-31,"Sport and physical recreation activities",124776600,"Total earnings","Units",NA,3472,2008,2008
"8644",2008-03-31,"Machinery and equipment wholesaling",466820800,"Total earnings","Units",NA,3472,2008,2008
"8645",2008-03-31,"Hardware, building, and garden supplies retailing",159664800,"Total earnings","Units",NA,3472,2008,2008
"8646",2008-03-31,"Real estate services",134450900,"Total earnings","Units",NA,3472,2008,2008
"8647",2008-03-31,"Non-metallic mineral product manufacturing",97318400,"Total earnings","Units",NA,3472,2008,2008
"8648",2008-03-31,"Coal, oil, gas, and metal ore mining",41503200,"Total earnings","Units",NA,3472,2008,2008
"8649",2008-03-31,"Textile fibre, yarn, and woven fabric manufacturing",25528700,"Total earnings","Units",NA,3472,2008,2008
"8650",2008-03-31,"Glass and glass product manufacturing",22820800,"Total earnings","Units",NA,3472,2008,2008
"8651",2008-03-31,"Printing",122163100,"Total earnings","Units",NA,3472,2008,2008
"8652",2008-03-31,"Construction material mining",22234500,"Total earnings","Units",NA,3472,2008,2008
"8653",2008-03-31,"Land development and site preparation services",100045800,"Total earnings","Units",NA,3472,2008,2008
"8654",2008-03-31,"Building installation services",318141800,"Total earnings","Units",NA,3472,2008,2008
"8655",2008-03-31,"Administrative services",601983300,"Total earnings","Units",NA,3472,2008,2008
"8656",2008-03-31,"Civic, professional, and other interest group services",121793100,"Total earnings","Units",NA,3472,2008,2008
"8657",2008-03-31,"Specialised food retailing",66183200,"Total earnings","Units",NA,3472,2008,2008
"8658",2008-03-31,"Other administrative services",274237500,"Total earnings","Units",NA,3472,2008,2008
"8659",2008-03-31,"Professional, scientific, and technical services (except computer systems design)",1725717000,"Total earnings","Units",NA,3472,2008,2008
"8660",2008-03-31,"Fishing, hunting, and trapping",18069300,"Total earnings","Units",NA,3472,2008,2008
"8661",2008-03-31,"Structural metal product manufacturing",125784900,"Total earnings","Units",NA,3472,2008,2008
"8662",2008-03-31,"Building cleaning, pest control, and other support services",156486200,"Total earnings","Units",NA,3472,2008,2008
"8663",2008-03-31,"Residential care services",272642200,"Total earnings","Units",NA,3472,2008,2008
"8664",2008-03-31,"Motor vehicle parts retailing",39219400,"Total earnings","Units",NA,3472,2008,2008
"8665",2008-03-31,"Supermarket and grocery stores",284015100,"Total earnings","Units",NA,3472,2008,2008
"8666",2008-03-31,"All industries",19747848000,"Total earnings","Units",NA,3472,2008,2008
"8667",2008-03-31,"Hunting and trapping",1023100,"Total earnings","Units",NA,3472,2008,2008
"8668",2008-03-31,"Fabricated metal product manufacturing",271840700,"Total earnings","Units",NA,3472,2008,2008
"8669",2008-03-31,"Postal and other transport support services",200037900,"Total earnings","Units",NA,3472,2008,2008
"8670",2008-03-31,"Non store retailing",12188000,"Total earnings","Units",NA,3472,2008,2008
"8671",2008-03-31,"Textile product manufacturing",34320300,"Total earnings","Units",NA,3472,2008,2008
"8672",2008-03-31,"Health and general insurance",89505500,"Total earnings","Units",NA,3472,2008,2008
"8673",2008-03-31,"Chemical manufacturing",14252100,"Total earnings","Units",NA,3472,2008,2008
"8674",2008-03-31,"Specialised machinery and equipment manufacturing",54670500,"Total earnings","Units",NA,3472,2008,2008
"8675",2008-03-31,"Textile, clothing, and footwear wholesaling",50208600,"Total earnings","Units",NA,3472,2008,2008
"8676",2008-03-31,"Wholesale trade",1361583400,"Total earnings","Units",NA,3472,2008,2008
"8677",2008-03-31,"Furniture, floor coverings, houseware, and textile goods retailing",70781100,"Total earnings","Units",NA,3472,2008,2008
"8678",2008-03-31,"Nursery and floriculture production",31066800,"Total earnings","Units",NA,3472,2008,2008
"8679",2008-03-31,"Sport and recreation activities",158985300,"Total earnings","Units",NA,3472,2008,2008
"8680",2008-03-31,"Rental and hiring services (except real estate)",111135300,"Total earnings","Units",NA,3472,2008,2008
"8681",2008-03-31,"Fruit and vegetable processing",45293800,"Total earnings","Units",NA,3472,2008,2008
"8682",2008-03-31,"Air transport support services",34845400,"Total earnings","Units",NA,3472,2008,2008
"8683",2008-03-31,"Exploration and other mining services",43381500,"Total earnings","Units",NA,3472,2008,2008
"8684",2008-03-31,"Public administration and safety",1278135900,"Total earnings","Units",NA,3472,2008,2008
"8685",2008-03-31,"Retail commission based buying and/or selling",577800,"Total earnings","Units",NA,3472,2008,2008
"8686",2008-03-31,"Funeral, crematorium, and cemetery services",9890000,"Total earnings","Units",NA,3472,2008,2008
"8687",2008-03-31,"Scientific research services",100305800,"Total earnings","Units",NA,3472,2008,2008
"8688",2008-03-31,"Auxiliary insurance services",71210500,"Total earnings","Units",NA,3472,2008,2008
"8689",2008-03-31,"Veterinary services",39529300,"Total earnings","Units",NA,3472,2008,2008
"8690",2008-03-31,"Motor vehicle and motor vehicle parts wholesaling",86558300,"Total earnings","Units",NA,3472,2008,2008
"8691",2008-03-31,"Furniture manufacturing",69221600,"Total earnings","Units",NA,3472,2008,2008
"8692",2008-03-31,"Metal container manufacturing",18874700,"Total earnings","Units",NA,3472,2008,2008
"8693",2008-03-31,"Pipeline and other transport",5114400,"Total earnings","Units",NA,3472,2008,2008
"8694",2008-03-31,"Meat and meat product manufacturing",331347100,"Total earnings","Units",NA,3472,2008,2008
"8695",2008-03-31,"Pulp, paper, and converted paper product manufacturing",81054200,"Total earnings","Units",NA,3472,2008,2008
"8696",2008-03-31,"Other wood product manufacturing",116764100,"Total earnings","Units",NA,3472,2008,2008
"8697",2008-03-31,"Agriculture and fishing support services",138913800,"Total earnings","Units",NA,3472,2008,2008
"8698",2008-03-31,"Gambling activities",36090300,"Total earnings","Units",NA,3472,2008,2008
"8699",2008-03-31,"Basic polymer manufacturing",11991200,"Total earnings","Units",NA,3472,2008,2008
"8700",2008-03-31,"Insurance and superannuation funds",137716500,"Total earnings","Units",NA,3472,2008,2008
"8701",2008-03-31,"Motor vehicle and motor vehicle parts retailing",179987700,"Total earnings","Units",NA,3472,2008,2008
"8702",2008-03-31,"Manufacturing",2709114400,"Total earnings","Units",NA,3472,2008,2008
"8703",2008-03-31,"Property operators",52392500,"Total earnings","Units",NA,3472,2008,2008
"8704",2008-03-31,"Central government administration",444479900,"Total earnings","Units",NA,3472,2008,2008
"8705",2008-03-31,"Building construction",319713800,"Total earnings","Units",NA,3472,2008,2008
"8706",2008-03-31,"Education and training",1741220600,"Total earnings","Units",NA,3472,2008,2008
"8707",2008-03-31,"Other sheet metal product manufacturing",29134200,"Total earnings","Units",NA,3472,2008,2008
"8708",2008-03-31,"Adult, community, and other education",120549200,"Total earnings","Units",NA,3472,2008,2008
"8709",2008-03-31,"Motion picture and video activities",45979400,"Total earnings","Units",NA,3472,2008,2008
"8710",2008-03-31,"Iron and steel forging",1831400,"Total earnings","Units",NA,3472,2008,2008
"8711",2008-03-31,"Museum operation",20665200,"Total earnings","Units",NA,3472,2008,2008
"8712",2008-03-31,"Heavy and civil engineering construction",369733200,"Total earnings","Units",NA,3472,2008,2008
"8713",2008-03-31,"Agriculture, forestry, and fishing support services",161714600,"Total earnings","Units",NA,3472,2008,2008
"8714",2008-03-31,"Clothing, footwear, and personal accessories retailing",133594500,"Total earnings","Units",NA,3472,2008,2008
"8715",2008-03-31,"Administrative and support services",758469500,"Total earnings","Units",NA,3472,2008,2008
"8716",2008-03-31,"Road transport",358976800,"Total earnings","Units",NA,3472,2008,2008
"8717",2008-03-31,"Waste collection services",13821400,"Total earnings","Units",NA,3472,2008,2008
"8718",2008-03-31,"Other livestock farming",17966800,"Total earnings","Units",NA,3472,2008,2008
"8719",2008-03-31,"Beverage and tobacco product manufacturing",75148400,"Total earnings","Units",NA,3472,2008,2008
"8720",2008-03-31,"Preschool and school education",1107509900,"Total earnings","Units",NA,3472,2008,2008
"8721",2008-03-31,"Other professional, scientific, and technical services",18432900,"Total earnings","Units",NA,3472,2008,2008
"8722",2008-03-31,"Waste treatment, disposal, and remediation services",35655000,"Total earnings","Units",NA,3472,2008,2008
"8723",2008-03-31,"Automotive repair and maintenance",180174600,"Total earnings","Units",NA,3472,2008,2008
"8724",2008-03-31,"Local government administration",203952300,"Total earnings","Units",NA,3472,2008,2008
"8725",2008-03-31,"Machinery and equipment repair and maintenance",64925400,"Total earnings","Units",NA,3472,2008,2008
"8726",2008-03-31,"Other fabricated metal product manufacturing",96215500,"Total earnings","Units",NA,3472,2008,2008
"8727",2008-03-31,"Pubs, taverns and bars",75008700,"Total earnings","Units",NA,3472,2008,2008
"8728",2008-03-31,"Timber and hardware goods wholesaling",111160000,"Total earnings","Units",NA,3472,2008,2008
"8729",2008-03-31,"Auxiliary finance and insurance services",275910200,"Total earnings","Units",NA,3472,2008,2008
"8730",2008-03-31,"Building completion services",132421800,"Total earnings","Units",NA,3472,2008,2008
"8731",2008-03-31,"Electricity, gas, water, and waste services",172510900,"Total earnings","Units",NA,3472,2008,2008
"8732",2008-03-31,"Life insurance",47992400,"Total earnings","Units",NA,3472,2008,2008
"8733",2008-03-31,"Fruit and tree nut growing",96923500,"Total earnings","Units",NA,3472,2008,2008
"8734",2008-03-31,"Public order, safety, and regulatory services, and defence",629703800,"Total earnings","Units",NA,3472,2008,2008
"8735",2008-03-31,"Retail trade",1374550900,"Total earnings","Units",NA,3472,2008,2008
"8736",2008-03-31,"Auxiliary finance and investment services",204699700,"Total earnings","Units",NA,3472,2008,2008
"8737",2008-03-31,"Artistic activities",17542800,"Total earnings","Units",NA,3472,2008,2008
"8738",2008-03-31,"Health care and social assistance",1784940900,"Total earnings","Units",NA,3472,2008,2008
"8739",2008-03-31,"Non-metallic mineral mining and quarrying",23404300,"Total earnings","Units",NA,3472,2008,2008
"8740",2008-03-31,"Personal and other services",296289000,"Total earnings","Units",NA,3472,2008,2008
"8741",2008-03-31,"Transport, postal, and warehousing",950372200,"Total earnings","Units",NA,3472,2008,2008
"8742",2008-03-31,"Broadcasting (except internet)",79107200,"Total earnings","Units",NA,3472,2008,2008
"8743",2008-03-31,"Agriculture, forestry, and fishing",720902000,"Total earnings","Units",NA,3472,2008,2008
"8744",2008-03-31,"Bakery product, sugar, and confectionery manufacturing",108080000,"Total earnings","Units",NA,3472,2008,2008
"8745",2008-03-31,"Arts and recreation services",271762600,"Total earnings","Units",NA,3472,2008,2008
"8746",2008-03-31,"Not elsewhere included",22906600,"Total earnings","Units",NA,3472,2008,2008
"8747",2008-03-31,"Other goods and equipment rental and hiring",60953500,"Total earnings","Units",NA,3472,2008,2008
"8748",2008-03-31,"Wood product manufacturing",200979100,"Total earnings","Units",NA,3472,2008,2008
"8749",2008-06-30,"Road transport",365561500,"Total earnings","Units",NA,3472,2008,2009
"8750",2008-06-30,"Professional and scientific equipment manufacturing",42484000,"Total earnings","Units",NA,3472,2008,2009
"8751",2008-06-30,"Hunting and trapping",1051500,"Total earnings","Units",NA,3472,2008,2009
"8752",2008-06-30,"Air transport support services",40979500,"Total earnings","Units",NA,3472,2008,2009
"8753",2008-06-30,"Grocery, liquor, and tobacco product wholesaling",225742100,"Total earnings","Units",NA,3472,2008,2009
"8754",2008-06-30,"Exploration and other mining services",42852000,"Total earnings","Units",NA,3472,2008,2009
"8755",2008-06-30,"Leather tanning and fur dressing",18328000,"Total earnings","Units",NA,3472,2008,2009
"8756",2008-06-30,"Religious services",52444400,"Total earnings","Units",NA,3472,2008,2009
"8757",2008-06-30,"Furniture, floor coverings, houseware, and textile goods retailing",72370300,"Total earnings","Units",NA,3472,2008,2009
"8758",2008-06-30,"Electrical equipment and domestic appliance manufacturing",70616600,"Total earnings","Units",NA,3472,2008,2009
"8759",2008-06-30,"Exploration and other mining support services",42852000,"Total earnings","Units",NA,3472,2008,2009
"8760",2008-06-30,"Chemical manufacturing",12781400,"Total earnings","Units",NA,3472,2008,2009
"8761",2008-06-30,"Other manufacturing",30691100,"Total earnings","Units",NA,3472,2008,2009
"8762",2008-06-30,"Commission based wholesaling",29909000,"Total earnings","Units",NA,3472,2008,2009
"8763",2008-06-30,"Parks and gardens operations",41745200,"Total earnings","Units",NA,3472,2008,2009
"8764",2008-06-30,"Insurance and superannuation funds",153991600,"Total earnings","Units",NA,3472,2008,2009
